date,SPY,IWM,QQQ,MDY,TLT,GLD,USO
2006-10-06,1.0498161128992576,0.9855641112676858,0.9811105876653597,0.9711821583340243,1.0601678062775184,0.9562081063343061,0.7990297141489373
2006-10-09,1.050438187477186,0.9930728425659333,0.9844274889075683,0.9771765235640926,1.0630506997045113,0.9597315809962028,0.8027051039216223
2006-10-10,1.0518378952668905,0.9936095302780321,0.9860858882104617,0.9801735780725009,1.0546435217452628,0.9563758634113056,0.7890326494806741
2006-10-11,1.0505938260897663,0.9897211339510126,0.9841906040461326,0.9793372980198874,1.0515202790962555,0.9543624584623631,0.7740371085602765
2006-10-12,1.0596917267760158,1.00970055663223,0.9998277760842764,0.9934868669891319,1.052120971979461,0.9645973682940544,0.7855043067048149
2006-10-13,1.0624127631980103,1.017746477865257,1.00527684635225,0.9985062767442594,1.0468360277069686,0.9827181408445163,0.7887386676510169
2006-10-16,1.0640460088853172,1.0237801183726298,1.0062245910708363,1.0042216257435386,1.0515202790962555,0.9927852295942186,0.8044693313915492
2006-10-17,1.0607024979917339,1.0186848181661976,0.9950888472185013,0.995508837915974,1.0523611770640109,0.9840604534804709,0.7937371999851485
2006-10-18,1.0621020458239743,1.0188184093992478,0.990350842080522,0.9963450539152745,1.054523455237354,0.9830537190035049,0.7769773755128269
2006-10-19,1.0638123110302506,1.02378011837263,0.9927198959677225,1.0016429674746883,1.0526012380110963,0.996812103497093,0.792414057423702
2006-10-20,1.064046008885317,1.0137230464149805,0.9950888472185012,0.9912566587422041,1.0515202790962555,0.9862416155064132,0.7755072420365516
2006-10-23,1.0689443863087924,1.015734197139603,1.0052768463522497,0.9960668063242396,1.0473170864946586,0.9691275134279279,0.769920633879111
2006-10-24,1.0721327384621877,1.017746477865257,0.9984059537335531,1.0026881894338295,1.0473170864946586,0.976006705674722,0.776830384597998
2006-10-25,1.0757874466021993,1.024450271762109,1.0052768463522495,1.007567258380495,1.055603261052479,0.9859060373474245,0.8041752934798946
2006-10-26,1.0791308775170503,1.033032378484554,1.014517408676677,1.0114708594257171,1.0624506554398958,0.9947986985481504,0.7887386676510166
2006-10-27,1.0723660364235938,1.0209639674687767,1.0000644556728682,1.0023397394119071,1.0673738867452847,0.9966443464200933,0.7938841908999767
2006-10-30,1.0715885631692816,1.0253892398414002,1.0064616812051148,1.0023397394119071,1.070376990817651,1.0050336083798417,0.7641870348068416
2006-10-31,1.0714328445779695,1.0221713735708702,1.0088308377287372,0.9985062767442596,1.0786648950250453,1.01073830907267,0.7659512061947711
2006-11-01,1.0642010876467727,1.0000460161531135,0.9950888472185007,0.9841468691221075,1.0846329067416915,1.029530237941109,0.7662452441064256
2006-11-02,1.0635788531113803,0.9985709253622389,0.9960366945735087,0.985750123542827,1.080170843253895,1.0389261703728339,0.7571302931731259
2006-11-03,1.061713349186184,1.0033979758793745,0.993430550552029,0.9901414265121145,1.06739175979088,1.0453020273836395,0.7744781373867592
2006-11-06,1.0736880848644725,1.015063918194454,1.007883400919416,0.9985062767442597,1.0705261730933842,1.0384228351368454,0.7857983446164689
2006-11-07,1.0778090690123678,1.021768590980997,1.0147543961745342,1.0024093653629789,1.075469079162674,1.0409396393267656,0.7733019857401413
2006-11-08,1.0801416487327686,1.0269982357545007,1.019492503948935,1.0065220364213543,1.0793276390867077,1.0253356069612345,0.7850632778783313
2006-11-09,1.0744653981613206,1.0176116938533404,1.014754396174534,1.0032455173089667,1.078725072416464,1.0562080935333078,0.8012349704453468
2006-11-10,1.074932313999061,1.026059330453044,1.0194925039489349,1.0107039491109242,1.0834264040952917,1.0484899878915368,0.7835930883200589
2006-11-13,1.0775757710509617,1.0275349862444343,1.0299172853076974,1.011052591292785,1.0831857665983482,1.0434563795116962,0.7696265959674562
2006-11-14,1.0856621807129043,1.0473799388029104,1.0408157337529096,1.0225539400954204,1.087405607077092,1.0340604470799712,0.7665392820180801
2006-11-15,1.088773353389866,1.0552915154688662,1.0450807902593917,1.0263875308696937,1.0833056889687924,1.037583921741868,0.7718318522638662
2006-11-16,1.091572449054347,1.0544865780674706,1.0495823210816222,1.0291751950983845,1.078362927036967,1.0286913245461315,0.743751876643832
2006-11-17,1.0918835663220432,1.053815859677476,1.0495823210816222,1.0274328168821476,1.0845118312715312,1.0365771872649023,0.7488973998927921
2006-11-20,1.0925056408999716,1.0552915154688665,1.0517147980166524,1.0277120252728753,1.0861992485681566,1.0364094301879025,0.7493384848012724
2006-11-21,1.09359423142198,1.057034228170687,1.053135901912423,1.0303610140792385,1.0888526030829708,1.0447986921476509,0.7641870348068412
